DOI,Abstract,Label,Cleaned_Abstract
,"For most of the period since 1994, the target range for annual Consumers Price Index (CPI) inflation, established by the Policy Targets Agreements (PTA), was 0 to 3 per cent. Over this period, actual CPI inflation has averaged 2 per cent. As one might expect, analysis shows that our medium-term CPI inflation forecasts since 1994 have been biased towards under-prediction, which is the subject of this article. In any particular period, inflation is unlikely to be exactly as forecast, given that the economy is affected by unforeseeable events and inflation is far from perfectly controllable. However, it is important to have a good understanding of why inflation has evolved as it has, and not as predicted. We need to know whether particular events in the period under consideration have dominated inflation outcomes, or whether there is a fundamental problem with the policy process - such as a fundamental misunderstanding of the workings of the economy - that would systematically affect future monetary policy outcomes unless corrected. In this article we focus particularly on our CPI inflation forecasting performance, but also examine our forecasts of other key macroeconomic variables, given their relevance for explaining our CPI forecasts. We conclude that, in the mid-1990s, underestimation of growth, and overestimation of the economy's capacity to grow without generating inflation pressures, were the source of most of our under-prediction of medium-term CPI inflation. From 1998 until recently, the major factor explaining the under-prediction of inflation appears to have been sizeable and persistent differences between the assumptions we used for the path of the exchange rate and its actual evolution. We also conclude that contributions to forecast inaccuracies have at times been made by our understanding of the noninflationary output growth rate, the equilibrium exchange rate and exchange rate pass-through into CPI inflation. However, these factors do not appear to be systematic sources of inflation forecast bias.",1,for most of the period since the target range for annual consumers price index cpi inflation established by the policy targets agreements pta was to per cent over this period actual cpi inflation has averaged per cent as one might expect analysis shows that our mediumterm cpi inflation forecasts since have been biased towards underprediction which is the subject of this article in any particular period inflation is unlikely to be exactly as forecast given that the economy is affected by unforeseeable events and inflation is far from perfectly controllable however it is important to have a good understanding of why inflation has evolved as it has and not as predicted we need to know whether particular events in the period under consideration have dominated inflation outcomes or whether there is a fundamental problem with the policy process such as a fundamental misunderstanding of the workings of the economy that would systematically affect future monetary policy outcomes unless corrected in this article we focus particularly on our cpi inflation forecasting performance but also examine our forecasts of other key macroeconomic variables given their relevance for explaining our cpi forecasts we conclude that in the mid s underestimation of growth and overestimation of the economys capacity to grow without generating inflation pressures were the source of most of our underprediction of mediumterm cpi inflation from until recently the major factor explaining the underprediction of inflation appears to have been sizeable and persistent differences between the assumptions we used for the path of the exchange rate and its actual evolution we also conclude that contributions to forecast inaccuracies have at times been made by our understanding of the noninflationary output growth rate the equilibrium exchange rate and exchange rate passthrough into cpi inflation however these factors do not appear to be systematic sources of inflation forecast bias
10.26509/wp-201134,"With the concept of trend inflation now widely understood as to be important as a measure of the public&rsquo;s perception of the inflation goal of the central bank and important to the accuracy of longer-term inflation forecasts, this paper uses Bayesian methods to assess alternative models of trend inflation. Reflecting models common in reduced-form inflation modeling and forecasting, we specify a range of models of inflation, including: AR with constant trend; AR with trend equal to last period&rsquo;s inflation rate; local level model; AR with random walk trend; AR with trend equal to the long-run expectation from the Survey of Professional Forecasters; and AR with time-varying parameters. We consider versions of the models with constant shock variances and with stochastic volatility. We first use Bayesian metrics to compare the fits of the alternative models. We then use Bayesian methods of model averaging to account for uncertainty surrounding the model of trend inflation, to obtain an alternative estimate of trend inflation in the U.S. and to generate medium-term, model-average forecasts of inflation. Our analysis yields two broad results. First, in model fit and density forecast accuracy, models with stochastic volatility consistently dominate those with constant volatility. Second, for the specification of trend inflation, it is difficult to say that one model of trend inflation is the best. Among alternative models of the trend in core PCE inflation, the local level specification of Stock and Watson (2007) and the survey-based trend specification are about equally good. Among competing models of trend GDP inflation, several trend specifications seem to be about equally good.",1,with the concept of trend inflation now widely understood as to be important as a measure of the publicrsquos perception of the inflation goal of the central bank and important to the accuracy of longerterm inflation forecasts this paper uses bayesian methods to assess alternative models of trend inflation reflecting models common in reducedform inflation modeling and forecasting we specify a range of models of inflation including ar with constant trend ar with trend equal to last periodrsquos inflation rate local level model ar with random walk trend ar with trend equal to the longrun expectation from the survey of professional forecasters and ar with timevarying parameters we consider versions of the models with constant shock variances and with stochastic volatility we first use bayesian metrics to compare the fits of the alternative models we then use bayesian methods of model averaging to account for uncertainty surrounding the model of trend inflation to obtain an alternative estimate of trend inflation in the us and to generate mediumterm modelaverage forecasts of inflation our analysis yields two broad results first in model fit and density forecast accuracy models with stochastic volatility consistently dominate those with constant volatility second for the specification of trend inflation it is difficult to say that one model of trend inflation is the best among alternative models of the trend in core pce inflation the local level specification of stock and watson and the surveybased trend specification are about equally good among competing models of trend gdp inflation several trend specifications seem to be about equally good
10.1115/1.4007912,"Mass conservation equation is employed to study the time evolution of the mass of oil in a reservoir, according to the actual mass flow rate of extraction. It is also possible to define the critical mass flow rate of extraction, which is the value exhausting the reservoir in an infinite time. The evolution with time of the price of the resources extracted and sold to the market is investigated in case of no-accumulation and no-depletion of the resources, i.e., when the resources are extracted and sold to the market at the same mass flow rate. The total energy conservation equation is transformed into a money or capital per time conservation equation, which allows to study the price evolution with time, which is dependent on the following parameters. The price evolution with time of the extracted resource is dependent on the parameter PIFE, “Price-Increase Factor of Extracted resource,” which is the difference between the basic interest rate of the capital, e.g., the inflation rate, and the mass flow rate of extraction. The price evolution with time of the sold resource is dependent on the parameter PIFS, “Price-Increase Factor of Sold resource,” which is the difference between the interest rate of the capital, e.g., discount or prime rate, and the mass flow rate of extraction. The parameter CIPS, “Critical Initial Price of Sold resource,” depends on the initial price of the extracted resource, on the interest rate of nonextracted resource, and on the difference between PIFS and PIFE. The parameter CIPES, “Critical Initial Price Extreme of Sold resource,” depends on the initial price of the extracted resource, on the interest rate of nonextracted resource, and PIFS. The time evolution of the oil price during the 8 months of 2009, when the inflation rate was negative, and following the economic crisis of 2008, is investigated introducing a new category of cases, i.e., the negative inflation rate one. The paper presents and discusses the results of the forecasting for different values of the interest rate of the capital, i.e., prime and discount rate, with the conclusion that the present theory can forecast the evolution of the oil price with a reasonable confidence using the prime and the discount rates as extreme limits.",1,mass conservation equation is employed to study the time evolution of the mass of oil in a reservoir according to the actual mass flow rate of extraction it is also possible to define the critical mass flow rate of extraction which is the value exhausting the reservoir in an infinite time the evolution with time of the price of the resources extracted and sold to the market is investigated in case of noaccumulation and nodepletion of the resources ie when the resources are extracted and sold to the market at the same mass flow rate the total energy conservation equation is transformed into a money or capital per time conservation equation which allows to study the price evolution with time which is dependent on the following parameters the price evolution with time of the extracted resource is dependent on the parameter pife “priceincrease factor of extracted resource” which is the difference between the basic interest rate of the capital eg the inflation rate and the mass flow rate of extraction the price evolution with time of the sold resource is dependent on the parameter pifs “priceincrease factor of sold resource” which is the difference between the interest rate of the capital eg discount or prime rate and the mass flow rate of extraction the parameter cips “critical initial price of sold resource” depends on the initial price of the extracted resource on the interest rate of nonextracted resource and on the difference between pifs and pife the parameter cipes “critical initial price extreme of sold resource” depends on the initial price of the extracted resource on the interest rate of nonextracted resource and pifs the time evolution of the oil price during the months of when the inflation rate was negative and following the economic crisis of is investigated introducing a new category of cases ie the negative inflation rate one the paper presents and discusses the results of the forecasting for different values of the interest rate of the capital ie prime and discount rate with the conclusion that the present theory can forecast the evolution of the oil price with a reasonable confidence using the prime and the discount rates as extreme limits
10.1086/654451,"For postwar U.S. data, this paper uses Bayesian methods to account for the four sources of uncertainty in a random coefficients VAR for inflation, unemployment, and an interest rate. We use the model to assemble evidence about the evolution of measures of the persistence of inflation, prospective long-horizon forecasts (means) of inflation and unemployment, statistics for testing an approximation to the natural unemployment rate hypothesis, and a version of a Taylor rule. We relate these measures to stories that interpret the conquest of U.S. inflation under Volcker and Greenspan as reflecting how the monetary policy authority came to learn an approximate version of the natural unemployment rate hypothesis. We study Taylor’s warning that defects in that approximation may cause the monetary authority to forget the natural rate hypothesis as the persistence of inflation attentuates.",1,for postwar us data this paper uses bayesian methods to account for the four sources of uncertainty in a random coefficients var for inflation unemployment and an interest rate we use the model to assemble evidence about the evolution of measures of the persistence of inflation prospective longhorizon forecasts means of inflation and unemployment statistics for testing an approximation to the natural unemployment rate hypothesis and a version of a taylor rule we relate these measures to stories that interpret the conquest of us inflation under volcker and greenspan as reflecting how the monetary policy authority came to learn an approximate version of the natural unemployment rate hypothesis we study taylor’s warning that defects in that approximation may cause the monetary authority to forget the natural rate hypothesis as the persistence of inflation attentuates
,"This research uses annual time series data on inflation rates in Burundi from 1966 to 2017, to model and forecast inflation using ARIMA models. Diagnostic tests indicate that B is I(1). The study presents the ARIMA (0, 1, 1). The diagnostic tests further imply that the presented optimal ARIMA (0, 1, 1) model is stable and acceptable for predicting inflation in Burundi. The results of the study apparently show that B will be approximately 9.4% by 2020. Policy makers, particulary, monetary authorities in Burundi are expected to tighten Burundi’s monetary policy in order to restore price stability.",1,this research uses annual time series data on inflation rates in burundi from to to model and forecast inflation using arima models diagnostic tests indicate that b is i the study presents the arima the diagnostic tests further imply that the presented optimal arima model is stable and acceptable for predicting inflation in burundi the results of the study apparently show that b will be approximately by policy makers particulary monetary authorities in burundi are expected to tighten burundi’s monetary policy in order to restore price stability
,"Models for the twelve-month-ahead US rate of inflation, measured by the chain weighted consumer expenditure deflator, are estimated for 1974-99 and subsequent pseudo out-of-sample forecasting performance is examined. Alternative forecasting approaches for different information sets are compared with benchmark univariate autoregressive models, and substantial out-performance is demonstrated. Three key ingredients to the out-performance are: including equilibrium correction terms in relative prices; introducing non-linearities to proxy state dependence in the inflation process; and replacing the information criterion, commonly used in VARs to select lag length, with a ‘parsimonious longer lags’ (PLL) parameterisation. Forecast pooling or averaging also improves forecast performance.",1,models for the twelvemonthahead us rate of inflation measured by the chain weighted consumer expenditure deflator are estimated for and subsequent pseudo outofsample forecasting performance is examined alternative forecasting approaches for different information sets are compared with benchmark univariate autoregressive models and substantial outperformance is demonstrated three key ingredients to the outperformance are including equilibrium correction terms in relative prices introducing nonlinearities to proxy state dependence in the inflation process and replacing the information criterion commonly used in vars to select lag length with a ‘parsimonious longer lags’ pll parameterisation forecast pooling or averaging also improves forecast performance
10.1017/s1365100512000223,"The recent macroeconomic literature stresses the importance of managing heterogeneous expectations in the formulation of monetary policy. We use a simple frictionless dynamic stochastic general equilibrium (DSGE) model to investigate inflation dynamics under alternative interest rate rules when agents have heterogeneous expectations, and update their beliefs based on past performance, as in Brock and Hommes [ Econometrica 65(5), 1059–1095 (1997)]. The stabilizing effect of different monetary policies depends on the ecology of forecasting rules (i.e., the composition of the set of predictors), on agents' sensitivity to differences in forecasting performance, and on how aggressively the monetary authority sets the nominal interest rate in response to inflation. In particular, if the monetary authority responds only weakly to inflation, a cumulative process with rising inflation is likely. On the other hand, a Taylor interest rate rule that sets the interest rate more than point for point in response to inflation stabilizes inflation dynamics, but does not always lead the system to converge to the rational expectations equilibrium, as multiple equilibria may persist.",1,the recent macroeconomic literature stresses the importance of managing heterogeneous expectations in the formulation of monetary policy we use a simple frictionless dynamic stochastic general equilibrium dsge model to investigate inflation dynamics under alternative interest rate rules when agents have heterogeneous expectations and update their beliefs based on past performance as in brock and hommes econometrica – the stabilizing effect of different monetary policies depends on the ecology of forecasting rules ie the composition of the set of predictors on agents sensitivity to differences in forecasting performance and on how aggressively the monetary authority sets the nominal interest rate in response to inflation in particular if the monetary authority responds only weakly to inflation a cumulative process with rising inflation is likely on the other hand a taylor interest rate rule that sets the interest rate more than point for point in response to inflation stabilizes inflation dynamics but does not always lead the system to converge to the rational expectations equilibrium as multiple equilibria may persist
10.3886/icpsr22684.v1,"There has been a resurgence of interest in dynamic factor models for use by policy advisors.Dynamic factor methods can be used to incorporate a wide range of economic information when forecasting or measuring economic shocks.This article introduces dynamic factor models that underlie the data-rich methods and also tests whether the data-rich models can help a benchmark autoregressive model forecast alternative measures of inflation and real economic activity at horizons of 3, 12, and 24 months ahead.The authors find that, over the past decade, the data-rich models significantly improve the forecasts for a variety of real output and inflation indicators.For all the series that they examine, the authors find that the data-rich models become more useful when forecasting over longer horizons.The exception is the unemployment rate, where the principal components provide significant forecasting information at all horizons.(JEL C32, C53, E31, E37)",1,there has been a resurgence of interest in dynamic factor models for use by policy advisorsdynamic factor methods can be used to incorporate a wide range of economic information when forecasting or measuring economic shocksthis article introduces dynamic factor models that underlie the datarich methods and also tests whether the datarich models can help a benchmark autoregressive model forecast alternative measures of inflation and real economic activity at horizons of and months aheadthe authors find that over the past decade the datarich models significantly improve the forecasts for a variety of real output and inflation indicatorsfor all the series that they examine the authors find that the datarich models become more useful when forecasting over longer horizonsthe exception is the unemployment rate where the principal components provide significant forecasting information at all horizonsjel c c e e
,We argue that inflation-targeting strategy in practice can be approximated with the interest rate responding to the unchanged-interest-rate forecast of inflation. We develop a method to derive unchanged-interest-rate forecasts in forward-looking models and evaluate the performance of the policy rule in an optimizing New Keynesian model due to Monacelli (2003) estimated on UK data. We find that the policy rule is less prone to generate a determinate rational expectations equilibrium if based on an unchanged interest rate compared to the rule-consistent forecast. The rule approximates the optimal commitment policy if the central bank attaches sufficient weight to inflation as opposed to output gap stabilization. The optimal forecast horizon is robustly close to one and a half year,1,we argue that inflationtargeting strategy in practice can be approximated with the interest rate responding to the unchangedinterestrate forecast of inflation we develop a method to derive unchangedinterestrate forecasts in forwardlooking models and evaluate the performance of the policy rule in an optimizing new keynesian model due to monacelli estimated on uk data we find that the policy rule is less prone to generate a determinate rational expectations equilibrium if based on an unchanged interest rate compared to the ruleconsistent forecast the rule approximates the optimal commitment policy if the central bank attaches sufficient weight to inflation as opposed to output gap stabilization the optimal forecast horizon is robustly close to one and a half year
10.1177/002795018410700104,A recent issue contained an analysis of the accuracy of the National Institute's forecasts of GDP over the period since the inception of the Review in 1959. This note reports on the application of the same analysis to forecasts of inflation.,1,a recent issue contained an analysis of the accuracy of the national institutes forecasts of gdp over the period since the inception of the review in this note reports on the application of the same analysis to forecasts of inflation
10.1002/soej.12306,"This article uses an experiment embedded in a survey to analyze the response of consumers' long‐run inflation expectations to information about the Federal Reserve's inflation target and past inflation. On average, respondents revise forecasts toward the 2% target with either information treatment. Forecast uncertainty and heterogeneity decline with the treatments, but remain substantial. Since the information in the treatments is publicly available, these findings are consistent with models of imperfect information in which agents do not fully and continually update their information sets or incorporate all available information into their expectations. Response to treatments varies with prior informedness and with demographic characteristics.",1,this article uses an experiment embedded in a survey to analyze the response of consumers long‐run inflation expectations to information about the federal reserves inflation target and past inflation on average respondents revise forecasts toward the target with either information treatment forecast uncertainty and heterogeneity decline with the treatments but remain substantial since the information in the treatments is publicly available these findings are consistent with models of imperfect information in which agents do not fully and continually update their information sets or incorporate all available information into their expectations response to treatments varies with prior informedness and with demographic characteristics
,"Econometric forecasting models typically perform bad in volatile environments as they are often present in economies in transition. Since forecasts of key macroeconomic variable are inevitable as guidelines for economic policy, one might alternatively make attempts at measuring market participants’ expectations or conduct surveys. However, often financial markets are underdeveloped and regular surveys are unavailable in transition countries. In this paper we propose to conduct experimental stock markets to reveal market participants’ expectations. W? present the results fr?m a series of pilot markets conducted in Bulgaria throughout 2002 indicating that the method could be useful especially for transition countries.",1,econometric forecasting models typically perform bad in volatile environments as they are often present in economies in transition since forecasts of key macroeconomic variable are inevitable as guidelines for economic policy one might alternatively make attempts at measuring market participants’ expectations or conduct surveys however often financial markets are underdeveloped and regular surveys are unavailable in transition countries in this paper we propose to conduct experimental stock markets to reveal market participants’ expectations w present the results frm a series of pilot markets conducted in bulgaria throughout indicating that the method could be useful especially for transition countries
10.1016/j.ijforecast.2023.09.003,"In this paper, we forecast euro area inflation and its main components using a massive number of time series on survey expectations obtained from the European Commission’s Business and Consumer Survey. To make the estimation of such a huge model tractable, we use recent advances in computational statistics to carry out posterior simulation and inference. Our findings suggest that including a wide range of firms’ and consumers’ opinions about future economic developments offers useful information to forecast prices and assess tail risks to inflation. These predictive improvements arise from surveys related to expected inflation and other questions related to the general economic environment. Finally, we find that firms’ expectations about the future seem to have more predictive content than consumer expectations.",1,in this paper we forecast euro area inflation and its main components using a massive number of time series on survey expectations obtained from the european commission’s business and consumer survey to make the estimation of such a huge model tractable we use recent advances in computational statistics to carry out posterior simulation and inference our findings suggest that including a wide range of firms’ and consumers’ opinions about future economic developments offers useful information to forecast prices and assess tail risks to inflation these predictive improvements arise from surveys related to expected inflation and other questions related to the general economic environment finally we find that firms’ expectations about the future seem to have more predictive content than consumer expectations
10.20956/j.v19i1.21868,"Inflation is one of the most important indicators to analyze a country’s economy. Therefore, it is necessary to forecast the inflation rate. Forecasting can be done by various methods, one of which is Fuzzy Time Series Cheng. In this study, several modifications were made to the method used. The purpose of this study is to forecast using the Modified Fuzzy Time Series (FTS) Cheng method and determine the accuracy of the forecasting results obtained. The results of this study indicate that the Modified FTS Cheng method can be used in forecasting, either by determining the interval average-based or using the Sturges equation. Based on the results of the calculation of forecasting accuracy using Mean Absolute Percentage Error (MAPE), the accuracy for Modified FTS Cheng by determining the average-based interval for forecasting based on the current state and next state is 11.58% and 5.78%, respectively. Furthermore, the Modified FTS Cheng by determining the interval using the Sturges equation resulted in a MAPE value of 9.61% and a FTS Cheng of 7.54%. The MAPE value of each method is less than 10%, which means that the method has a very good performance, except for Modified FTS Cheng by determining the average-based interval for forecasting based on current state has good performance with MAPE values ​​between 10 % and 20%.",1,inflation is one of the most important indicators to analyze a country’s economy therefore it is necessary to forecast the inflation rate forecasting can be done by various methods one of which is fuzzy time series cheng in this study several modifications were made to the method used the purpose of this study is to forecast using the modified fuzzy time series fts cheng method and determine the accuracy of the forecasting results obtained the results of this study indicate that the modified fts cheng method can be used in forecasting either by determining the interval averagebased or using the sturges equation based on the results of the calculation of forecasting accuracy using mean absolute percentage error mape the accuracy for modified fts cheng by determining the averagebased interval for forecasting based on the current state and next state is and respectively furthermore the modified fts cheng by determining the interval using the sturges equation resulted in a mape value of and a fts cheng of the mape value of each method is less than which means that the method has a very good performance except for modified fts cheng by determining the averagebased interval for forecasting based on current state has good performance with mape values ​​between and
10.3390/jrfm18040173,"Accurate inflation forecasting is crucial for effective monetary policy, particularly during turning points that demand policy realignment. This study examines the efficacy of dedicating ensembles of shallow recurrent neural network models to different forecasting horizons for predicting U.S. inflation turning points more precisely than traditional methods, including the Survey of Professional Forecasters (SPF). We employ monthly data from January 1970 to May 2024, training these ensemble models on information through December 2022 and testing on out-of-sample observations from January 2023 to May 2024. The models generate forecasts at horizons of up to 16 months (one ensemble per horizon), accounting for both short- and medium-term dynamics. The results indicate that such ensembles of recurrent neural networks consistently outperform conventional approaches using key performance metrics, notably detecting inflation turning points earlier and projecting a return to target levels by May 2024—several months ahead of the Survey of Professional Forecasters’ average forecast. These findings underscore the value of such ensembles in capturing complex nonlinear relationships within macroeconomic data, offering a more robust alternative to standard econometric methods. By delivering timely and accurate forecasts, dedicated ensembles of shallow recurrent neural networks hold great promise for informing proactive policy measures and guiding decisions under uncertain economic conditions.",1,accurate inflation forecasting is crucial for effective monetary policy particularly during turning points that demand policy realignment this study examines the efficacy of dedicating ensembles of shallow recurrent neural network models to different forecasting horizons for predicting us inflation turning points more precisely than traditional methods including the survey of professional forecasters spf we employ monthly data from january to may training these ensemble models on information through december and testing on outofsample observations from january to may the models generate forecasts at horizons of up to months one ensemble per horizon accounting for both short and mediumterm dynamics the results indicate that such ensembles of recurrent neural networks consistently outperform conventional approaches using key performance metrics notably detecting inflation turning points earlier and projecting a return to target levels by may —several months ahead of the survey of professional forecasters’ average forecast these findings underscore the value of such ensembles in capturing complex nonlinear relationships within macroeconomic data offering a more robust alternative to standard econometric methods by delivering timely and accurate forecasts dedicated ensembles of shallow recurrent neural networks hold great promise for informing proactive policy measures and guiding decisions under uncertain economic conditions
10.1080/10168737.2018.1501589,"In this article, the multihorizon predictive power of the Hybrid New Keynesian Phillips Curve (HNKPC) is analysed by making use of several close- and open-economy specifications for the headline inflation of six developed countries. The key element is the use of direct measures of inflation expectations – Consensus Forecast – embedded in a compact-scale Global VAR (GVAR) environment, becoming the baseline open-economy HNKPC (OE-HNKPC) specification. These OE-HNKPC point forecasts are evaluated using the Root Mean Squared Forecast Error (RMSFE) statistic and statistically compared with several benchmarks, including traditional atheoretical models. Several OE-HNKPC as well as a closed-economy HNKPC (CE-HNKPC) specifications are also analysed. The results indicate that in four out of six countries, the CE-HNKPC is the best forecasting model, whereas for the same countries, a parsimonious OE-HNKPC is the second-best alternative, and in most cases, outperforming traditional statistical benchmarks. The RMSFE is obviously affected by the unanticipated effects of the Great Financial Crisis (GFC), spoiling out the performance of a number of competing forecasts. However, when considering an evaluation sample just before the crisis, both the CE-HNKPC and the parsimonious OE-HNKPC still come out as the best forecasting models. Furthermore, these preferred models also do an excellent job tracking inflation better than the best atheoretical models during the GFC.",1,in this article the multihorizon predictive power of the hybrid new keynesian phillips curve hnkpc is analysed by making use of several close and openeconomy specifications for the headline inflation of six developed countries the key element is the use of direct measures of inflation expectations – consensus forecast – embedded in a compactscale global var gvar environment becoming the baseline openeconomy hnkpc oehnkpc specification these oehnkpc point forecasts are evaluated using the root mean squared forecast error rmsfe statistic and statistically compared with several benchmarks including traditional atheoretical models several oehnkpc as well as a closedeconomy hnkpc cehnkpc specifications are also analysed the results indicate that in four out of six countries the cehnkpc is the best forecasting model whereas for the same countries a parsimonious oehnkpc is the secondbest alternative and in most cases outperforming traditional statistical benchmarks the rmsfe is obviously affected by the unanticipated effects of the great financial crisis gfc spoiling out the performance of a number of competing forecasts however when considering an evaluation sample just before the crisis both the cehnkpc and the parsimonious oehnkpc still come out as the best forecasting models furthermore these preferred models also do an excellent job tracking inflation better than the best atheoretical models during the gfc
,"We show how monetary aggregates can be usefully incorporated in forecasts of inflation. This requires fully disregarding the high frequency fluctuations blurring the money/inflation relation, i.e., the projection of inflation onto monetary aggregates must be restricted to the low frequencies. Using the same tools, we show that money growth has (little) predictive power over output at business cycle frequencies.",1,we show how monetary aggregates can be usefully incorporated in forecasts of inflation this requires fully disregarding the high frequency fluctuations blurring the moneyinflation relation ie the projection of inflation onto monetary aggregates must be restricted to the low frequencies using the same tools we show that money growth has little predictive power over output at business cycle frequencies
10.4314/ict.v2i1.31948,"This article aims at modeling and forecasting inflation in Pakistan. For this purpose a number of econometric approaches are implemented and their results are compared. In ARIMA models, adding additional lags for p and/or q necessarily reduced the sum of squares of the estimated residuals. When a model is estimated using lagged variables, some observations are lost. Results further indicate that the VAR models do not perform better than the ARIMA (2, 1, 2) models and, the two factor model with ARIMA (2, 1, 2,) slightly performs better than the ARIMA (2, 1, 2). Although the study focuses on the problem of macroeconomic forecasting, the empirical results have more general implications for small scale macroeconometric models. Key words: Modeling and Forecasting Inflation, ARIMA, VAR The Information Technologist Vol.2(1) 2005: 15-21",1,this article aims at modeling and forecasting inflation in pakistan for this purpose a number of econometric approaches are implemented and their results are compared in arima models adding additional lags for p andor q necessarily reduced the sum of squares of the estimated residuals when a model is estimated using lagged variables some observations are lost results further indicate that the var models do not perform better than the arima models and the two factor model with arima slightly performs better than the arima although the study focuses on the problem of macroeconomic forecasting the empirical results have more general implications for small scale macroeconometric models key words modeling and forecasting inflation arima var the information technologist vol
10.1257/mac.4.2.65,"This paper evaluates the empirical performance of a medium-scale DSGE model with agents forming expectations using small forecasting models updated by the Kalman filter. The adaptive learning model fits the data better than the rational expectations (RE) model. Beliefs about the inflation persistence explain the observed decline in the mean and the volatility of inflation as well as Phillips curve flattening. Learning about inflation results in lower estimates for the persistence of the exogenous shocks that drive price and wage dynamics in the RE version of the model. Expectations based on small forecasting models are closely related to the survey evidence on inflation expectations. (JEL C53, D83, D84, E13, E17, E31)",1,this paper evaluates the empirical performance of a mediumscale dsge model with agents forming expectations using small forecasting models updated by the kalman filter the adaptive learning model fits the data better than the rational expectations re model beliefs about the inflation persistence explain the observed decline in the mean and the volatility of inflation as well as phillips curve flattening learning about inflation results in lower estimates for the persistence of the exogenous shocks that drive price and wage dynamics in the re version of the model expectations based on small forecasting models are closely related to the survey evidence on inflation expectations jel c d d e e e
,"Recent research has emphasized that the Federal Reserve under Chairman Alan Greenspan was forward looking, smoothed interest rates, and focused on core inflation. The semiannual monetary policy reports to U.S. Congress indicate that the measure of inflation used in monetary policy deliberations has also been refined over time: For most of the Greenspan period before 2000, inflation forecasts used the consumer price index (CPI), but in the early 2000s, inflation forecasts switched to using the core personal consumption expenditures (PCE) deflator. Using information contained in Greenbook forecasts, this article estimates two forward-looking Taylor rules that differ only with respect to the measure of inflation used over 1987:1-2006:4. A Taylor rule that is estimated using a time-varying measure of core inflation-CPI until 2000 and PCE thereafter-depicts parameter stability in the Greenspan years, and tracks the actual path of the federal funds rate during the subperiod 2000:1-2006:4, when the measure of inflation used changed. In contrast, a Taylor rule that is estimated using headline CPI inflation does not depict such parameter stability, and indicates the actual funds rate was too low relative to the level prescribed during the subperiod 2000:1-2006:4, as headline CPI inflation remained elevated because of the continual rise in oil prices. Moreover, in real time during most of this subperiod, core PCE inflation was much lower than what is indicated by the current vintage data. These results highlight the importance of using real-time information in evaluating historical monetary policy actions.",1,recent research has emphasized that the federal reserve under chairman alan greenspan was forward looking smoothed interest rates and focused on core inflation the semiannual monetary policy reports to us congress indicate that the measure of inflation used in monetary policy deliberations has also been refined over time for most of the greenspan period before inflation forecasts used the consumer price index cpi but in the early s inflation forecasts switched to using the core personal consumption expenditures pce deflator using information contained in greenbook forecasts this article estimates two forwardlooking taylor rules that differ only with respect to the measure of inflation used over a taylor rule that is estimated using a timevarying measure of core inflationcpi until and pce thereafterdepicts parameter stability in the greenspan years and tracks the actual path of the federal funds rate during the subperiod when the measure of inflation used changed in contrast a taylor rule that is estimated using headline cpi inflation does not depict such parameter stability and indicates the actual funds rate was too low relative to the level prescribed during the subperiod as headline cpi inflation remained elevated because of the continual rise in oil prices moreover in real time during most of this subperiod core pce inflation was much lower than what is indicated by the current vintage data these results highlight the importance of using realtime information in evaluating historical monetary policy actions
10.1002/for.2356,"Abstract The European Central Bank publishes inflation projections quarterly and we aim to establish empirically whether they influence private inflation forecasts and whether they may be considered as an enhanced means of implementing policy decisions by facilitating private agents’ information processing. We provide original evidence that ECB inflation projections do influence private inflation expectations positively, and that ECB projections convey signals about future ECB rate movements. This paper suggests that ECB projections enable private agents to correctly interpret and predict policy decisions. Copyright © 2015 John Wiley &amp; Sons, Ltd.",1,abstract the european central bank publishes inflation projections quarterly and we aim to establish empirically whether they influence private inflation forecasts and whether they may be considered as an enhanced means of implementing policy decisions by facilitating private agents’ information processing we provide original evidence that ecb inflation projections do influence private inflation expectations positively and that ecb projections convey signals about future ecb rate movements this paper suggests that ecb projections enable private agents to correctly interpret and predict policy decisions copyright © john wiley amp sons ltd
